YEAR,TIME,VISIBILITY,DISTRICT,INVAGE,DRIVCOND,ACCLASS,INJURY
2006,2136,Clear,Etobicoke York,unknown,None,Fatal,None
2006,2136,Clear,Etobicoke York,40 to 44,None,Fatal,Fatal
2006,2136,Clear,Etobicoke York,40 to 44,None,Fatal,Minor
2006,2136,Clear,Etobicoke York,unknown,None,Fatal,None
2006,857,Clear,Scarborough,55 to 59,Unknown,Fatal,Fatal
2006,857,Clear,Scarborough,unknown,None,Fatal,None
2006,1610,Clear,North York,35 to 39,Normal,Non-Fatal Injury,Major
2006,1610,Clear,North York,5 to 9,None,Non-Fatal Injury,Minor
2006,1610,Clear,North York,5 to 9,None,Non-Fatal Injury,Minor
2006,1610,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1900,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Major
2006,1335,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,None
2006,1335,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2006,900,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2006,900,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2006,1032,Clear,Toronto and East York,unknown,None,Fatal,None
2006,1032,Clear,Toronto and East York,65 to 69,Inattentive,Fatal,None
2006,1032,Clear,Toronto and East York,70 to 74,None,Fatal,Fatal
2006,1400,Clear,North York,30 to 34,Normal,Non-Fatal Injury,None
2006,1400,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2006,1400,Clear,North York,15 to 19,Inattentive,Non-Fatal Injury,None
2006,1520,Clear,Scarborough,40 to 44,Medical or Physical Disability,Non-Fatal Injury,Major
2006,1520,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,1842,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2006,1842,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Minor
2006,1842,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,Minor
2006,1842,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Minimal
2006,36,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2006,36,Clear,Etobicoke York,15 to 19,Fatigue,Non-Fatal Injury,Minimal
2006,36,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Minimal
2006,36,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,Minimal
2006,1150,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2006,1150,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2006,1830,Clear,North York,65 to 69,None,Non-Fatal Injury,Minor
2006,1830,Clear,North York,40 to 44,Normal,Non-Fatal Injury,Minor
2006,1830,Clear,North York,25 to 29,Normal,Non-Fatal Injury,Minor
2006,1830,Clear,North York,90 to 94,Medical or Physical Disability,Non-Fatal Injury,Major
2006,2314,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,None
2006,2314,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2006,1452,Clear,Etobicoke York,55 to 59,None,Non-Fatal Injury,Minor
2006,1452,Clear,Etobicoke York,65 to 69,Fatigue,Non-Fatal Injury,Major
2006,1911,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2006,1911,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2006,1950,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1950,Clear,North York,55 to 59,Normal,Non-Fatal Injury,Major
2006,1950,Clear,North York,55 to 59,Normal,Non-Fatal Injury,None
2006,710,Clear,Etobicoke York,65 to 69,Normal,Non-Fatal Injury,Major
2006,710,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,Minor
2006,710,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,710,Clear,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,None
2006,1632,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2006,1632,Clear,Toronto and East York,15 to 19,Normal,Non-Fatal Injury,None
2006,610,Rain,Scarborough,unknown,None,Non-Fatal Injury,None
2006,610,Rain,Scarborough,45 to 49,Normal,Non-Fatal Injury,Major
2006,610,Rain,Scarborough,50 to 54,Normal,Non-Fatal Injury,Major
2006,700,Rain,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2006,700,Rain,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,None
2006,1536,Rain,Toronto and East York,80 to 84,None,Non-Fatal Injury,Major
2006,1536,Rain,Toronto and East York,80 to 84,Normal,Non-Fatal Injury,None
2006,1700,Rain,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,None
2006,1700,Rain,Etobicoke York,55 to 59,None,Non-Fatal Injury,Major
2006,1225,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2006,1225,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2006,2047,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2006,2047,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2006,510,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,510,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2006,510,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,None
2006,510,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Major
2006,510,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1137,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2006,1137,Clear,North York,15 to 19,None,Non-Fatal Injury,Major
2006,1215,Clear,North York,75 to 79,Normal,Non-Fatal Injury,None
2006,1215,Clear,North York,70 to 74,None,Non-Fatal Injury,Major
2006,1810,Rain,North York,30 to 34,Normal,Fatal,None
2006,1810,Rain,North York,0 to 4,None,Fatal,Fatal
2006,1140,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,Major
2006,1140,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2006,1140,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2006,1140,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,150,Rain,Toronto and East York,15 to 19,None,Non-Fatal Injury,None
2006,150,Rain,Toronto and East York,25 to 29,None,Non-Fatal Injury,None
2006,150,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,150,Rain,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2006,150,Rain,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2006,1024,Rain,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2006,1024,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1024,Rain,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,Major
2006,1024,Rain,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2006,1840,Clear,North York,40 to 44,Normal,Fatal,None
2006,1840,Clear,North York,40 to 44,None,Fatal,Fatal
2006,622,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,Minor
2006,622,Clear,Etobicoke York,20 to 24,Inattentive,Non-Fatal Injury,Major
2006,1915,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1915,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2006,1915,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2006,2250,Clear,Toronto and East York,45 to 49,None,Non-Fatal Injury,Major
2006,2250,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,None
2006,2214,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2006,2358,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,Major
2006,2358,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Minor
2006,2358,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,2358,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,2358,Clear,Etobicoke York,25 to 29,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minor
2006,550,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2006,550,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2006,550,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,550,Clear,Scarborough,20 to 24,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minor
2006,550,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,1615,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2006,1615,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1615,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2006,1615,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1615,Clear,Etobicoke York,45 to 49,"Ability Impaired, Drugs",Non-Fatal Injury,Major
2006,1615,Clear,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,None
2006,2149,Clear,North York,unknown,None,Non-Fatal Injury,Minimal
2006,2149,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,2149,Clear,North York,30 to 34,Unknown,Non-Fatal Injury,Major
2006,2149,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,2149,Clear,North York,20 to 24,Normal,Non-Fatal Injury,Minimal
2006,2328,Clear,Toronto and East York,25 to 29,Normal,Fatal,Fatal
2006,1203,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Minor
2006,1203,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Minor
2006,1203,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2006,1203,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2006,1203,Clear,Scarborough,25 to 29,"Ability Impaired, Alcohol",Non-Fatal Injury,None
2006,734,Clear,Toronto and East York,35 to 39,Normal,Fatal,None
2006,734,Clear,Toronto and East York,50 to 54,None,Fatal,Fatal
2006,1815,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1815,Rain,Toronto and East York,20 to 24,Unknown,Non-Fatal Injury,None
2006,1815,Rain,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2006,1655,Clear,Scarborough,45 to 49,Medical or Physical Disability,Non-Fatal Injury,Major
2006,110,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,110,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2006,110,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2006,110,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2006,110,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2006,110,Clear,North York,20 to 24,None,Non-Fatal Injury,Minor
2006,110,Clear,North York,20 to 24,"Ability Impaired, Alcohol",Non-Fatal Injury,Minor
2006,110,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1906,Clear,Toronto and East York,45 to 49,Normal,Fatal,None
2006,1906,Clear,Toronto and East York,75 to 79,None,Fatal,Fatal
2006,1515,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1515,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2006,1515,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2006,1530,Clear,Toronto and East York,unknown,Unknown,Non-Fatal Injury,None
2006,1530,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2006,831,Clear,Scarborough,40 to 44,None,Non-Fatal Injury,Minor
2006,831,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,831,Clear,Scarborough,55 to 59,Normal,Non-Fatal Injury,Major
2006,831,Clear,Scarborough,40 to 44,Medical or Physical Disability,Non-Fatal Injury,Minor
2006,2141,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,Minimal
2006,2141,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2006,2141,Clear,Etobicoke York,40 to 44,Had Been Drinking,Non-Fatal Injury,Major
2006,1543,Clear,Etobicoke York,0 to 4,None,Non-Fatal Injury,None
2006,1543,Clear,Etobicoke York,0 to 4,None,Non-Fatal Injury,Major
2006,1543,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,Minimal
2006,1543,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2006,2340,Rain,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,Major
2006,1704,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,1704,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,Major
2006,1704,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Minor
2006,934,Clear,Scarborough,85 to 89,None,Fatal,Fatal
2006,934,Clear,Scarborough,75 to 79,Normal,Fatal,Minor
2006,1646,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1646,Clear,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,None
2006,1646,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2006,1916,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1916,Clear,Etobicoke York,25 to 29,Unknown,Non-Fatal Injury,Major
2006,858,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,Major
2006,858,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,None
2006,858,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,None
2006,858,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,858,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,858,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2006,2124,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,None
2006,2124,Clear,Etobicoke York,55 to 59,None,Non-Fatal Injury,Major
2006,556,Clear,Toronto and East York,55 to 59,Unknown,Non-Fatal Injury,Major
2006,556,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,556,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,Minimal
2006,1440,Clear,Etobicoke York,25 to 29,Unknown,Non-Fatal Injury,None
2006,1440,Clear,Etobicoke York,40 to 44,None,Non-Fatal Injury,Major
2006,941,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2006,941,Clear,Toronto and East York,80 to 84,None,Non-Fatal Injury,Major
2006,133,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2006,133,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2006,133,Clear,Toronto and East York,25 to 29,Unknown,Non-Fatal Injury,None
2006,1325,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2006,1325,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2006,1755,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1755,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2006,1755,Clear,North York,45 to 49,None,Non-Fatal Injury,Major
2006,215,Clear,Toronto and East York,20 to 24,"Ability Impaired, Alcohol",Non-Fatal Injury,None
2006,215,Clear,Toronto and East York,15 to 19,None,Non-Fatal Injury,Major
2006,2105,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,2105,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2006,2105,Clear,Toronto and East York,65 to 69,None,Non-Fatal Injury,Major
2006,2210,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,2210,Clear,Scarborough,35 to 39,Normal,Non-Fatal Injury,None
2006,2210,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Major
2006,2308,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,2308,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,Major
2006,2308,Clear,Etobicoke York,unknown,Unknown,Non-Fatal Injury,None
2006,1208,Clear,Etobicoke York,85 to 89,None,Fatal,Fatal
2006,1208,Clear,Etobicoke York,unknown,None,Fatal,None
2006,1208,Clear,Etobicoke York,40 to 44,Normal,Fatal,None
2006,1700,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2006,1700,Clear,North York,50 to 54,None,Non-Fatal Injury,Major
2006,2048,Clear,North York,30 to 34,"Ability Impaired, Alcohol",Non-Fatal Injury,Major
2006,2048,Clear,North York,35 to 39,Normal,Non-Fatal Injury,None
2006,2048,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,2048,Clear,North York,65 to 69,Normal,Non-Fatal Injury,Minor
2006,2055,Clear,North York,unknown,None,Fatal,None
2006,2055,Clear,North York,30 to 34,Normal,Fatal,Fatal
2006,2055,Clear,North York,unknown,None,Fatal,None
2006,2055,Clear,North York,20 to 24,None,Fatal,None
2006,2055,Clear,North York,unknown,None,Fatal,None
2006,2055,Clear,North York,unknown,None,Fatal,None
2006,800,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2006,800,Clear,Toronto and East York,5 to 9,None,Non-Fatal Injury,None
2006,800,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,None
2006,850,Clear,Toronto and East York,unknown,Normal,Non-Fatal Injury,None
2006,850,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2006,2210,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,None
2006,2210,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2006,310,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,310,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2006,310,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2006,1820,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Major
2006,1226,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2006,1226,Clear,Toronto and East York,70 to 74,Normal,Non-Fatal Injury,None
2006,1729,Clear,Toronto and East York,40 to 44,None,Non-Fatal Injury,Major
2006,1729,Clear,Toronto and East York,40 to 44,Unknown,Non-Fatal Injury,Major
2006,2040,Clear,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,None
2006,2040,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2006,1000,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,1000,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2006,1000,Clear,Scarborough,30 to 34,None,Non-Fatal Injury,Major
2006,1357,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2006,1357,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1357,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2006,1730,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1730,Rain,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Minimal
2006,1730,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1730,Rain,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2006,1730,Rain,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,Minimal
2006,954,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,954,Clear,Etobicoke York,70 to 74,Inattentive,Non-Fatal Injury,None
2006,954,Clear,Etobicoke York,60 to 64,None,Non-Fatal Injury,Major
2006,50,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,50,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2006,50,Clear,Scarborough,15 to 19,None,Non-Fatal Injury,Minor
2006,50,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2006,50,Clear,Scarborough,20 to 24,Unknown,Non-Fatal Injury,None
2006,926,Clear,Scarborough,45 to 49,None,Non-Fatal Injury,Major
2006,926,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Minor
2006,926,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,Minimal
2006,1208,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1208,Clear,North York,50 to 54,Normal,Non-Fatal Injury,None
2006,1208,Clear,North York,10 to 14,None,Non-Fatal Injury,Major
2006,1624,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1624,Clear,North York,30 to 34,Normal,Non-Fatal Injury,None
2006,1624,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,1624,Clear,North York,60 to 64,Normal,Non-Fatal Injury,Major
2006,1827,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2006,1827,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,Major
2006,2015,Clear,Scarborough,15 to 19,Normal,Non-Fatal Injury,None
2006,2015,Clear,Scarborough,40 to 44,Normal,Non-Fatal Injury,None
2006,2015,Clear,Scarborough,25 to 29,None,Non-Fatal Injury,Major
2006,2130,Clear,North York,25 to 29,Normal,Non-Fatal Injury,Major
2006,2130,Clear,North York,unknown,None,Non-Fatal Injury,None
2006,2130,Clear,North York,45 to 49,Normal,Non-Fatal Injury,None
2006,127,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2006,127,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Major
2006,127,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Minor
2006,127,Clear,Toronto and East York,20 to 24,Had Been Drinking,Non-Fatal Injury,Minimal
2006,1414,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1414,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2006,1414,Clear,Toronto and East York,75 to 79,None,Non-Fatal Injury,Major
2006,1650,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,None
2006,1650,Clear,Toronto and East York,5 to 9,None,Non-Fatal Injury,Major
2006,1650,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Minimal
2006,1650,Clear,Toronto and East York,5 to 9,None,Non-Fatal Injury,Minimal
2006,1650,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Minimal
2006,1650,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2006,1823,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,None
2006,1823,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minor
2006,1823,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2006,1823,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2006,1823,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,Minimal
2006,1310,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
